X,Y
5.3361298235882115,8.064159673950533
0.2932430254612975,3.93934529638521
0.03337804988534199,2.282810462818456
0.6462729900646167,1.9682695610300134
5.119659218324231,3.580911813734784
3.3546344875116842,4.044775030425667
0.48880046841525715,4.15497659480133
0.724809627430582,3.7403759837847765
3.887124783602227,3.9042276754293797
5.83020510585688,6.445728631893594
4.416635127754592,4.701767203990801
1.3610741686842527,2.1377910857988995
4.599631660151596,5.378138088625466
3.799992385293857,3.0879224373316703
0.11290320447873681,3.4476677937443965
4.998914446622328,5.453224416319083
5.157216937615203,5.383094254280175
3.831817431655854,4.644352111757998
5.603624380555512,5.60562184485192
4.084730343983136,4.756955454333194
1.5638824777323919,3.8537408008513454
5.668605881190379,4.68425271302279
1.042180758728123,3.3373949413207633
1.906832741443484,1.3678467822472458
1.4089355162169137,3.025523145143966
0.42859066826952796,2.696043733097646
0.30473805472534,4.323508303854249
4.678844142639773,3.574386780968571
1.4793365730875556,3.124020176882473
2.1366702988520005,1.2108579340928944
2.0827363513797827,2.0676220997957353
3.0128996792459373,6.5984996628016805
4.1230485651853925,4.881326806266071
0.3249534667220037,2.531468771649199
4.680766260151904,4.9116160742742805
6.010790379939783,5.946273359781052
1.413834209944266,5.353193018807996
0.7067938881497844,2.555949831078795
1.1324784056322685,1.6569597088163581
1.0261234055334558,3.397997269987001
1.5175292607522497,3.46632879520602
0.9205088548805782,3.6927115107279187
0.030321016146799606,2.0809311559598527
4.761784755479349,5.445147473220914
0.1074945731962329,3.8363716359102016
0.2611869932639279,2.682550509959383
4.947553636220729,7.008434365752567
5.313016088441812,5.02201114110421
4.153563150142498,7.135278097437954
3.54177041469886,5.314622885481803
4.215725652300688,5.254338402456589
3.111341009954259,6.256132373503805
0.7211905036911577,2.0661986385344386
1.7324301540025813,3.8719813490120556
0.38730684382544545,0.8004841319340708
4.6576565157591405,4.866220325881183
6.437456837751337,3.445509159771884
5.158638155777396,3.973167761885744
0.4137295473484026,2.8591953613909773
0.9490788706113364,3.8661685468988667
1.6405342155315432,4.1112957296281
7.672813325297012,5.723725030979504
3.791432277998691,6.083001911861121
0.599784232818017,4.017703156102243
5.058766515773153,5.116070491680686
1.0204802408461773,3.6171617872578343
7.042811724703329,5.031663093196308
0.10964497361734848,2.9845024094532526
1.0854974867362677,4.530527156235768
4.197694815566106,5.488559882688927
4.749578935021979,3.915800391717048
5.273450923843853,5.514566071812896
3.585825129215881,3.8207870343979913
0.923991077156691,3.4972301835511743
4.695131614975761,5.488624213993063
4.087137642701382,5.913946989831229
0.1596171660627589,1.9429067084642826
4.720950467941572,4.9008086097569725
5.478800033226915,5.0001923552309995
6.915338171763606,6.064955866652825
2.364079961386228,2.6109380675408014
0.10856717301172136,4.028383444812242
3.60654954746955,6.282382966331927
1.7521246131482877,2.166856058235444
1.8132165964426834,2.419192750965527
0.08745178058090619,1.2277987834353667
0.05641734748714622,2.2261770159260985
4.939840107464329,4.414870848627519
1.1091066167066193,1.9977875855445095
0.9583949894196162,3.674058419766574
3.2662725901000513,4.163600318457353
0.7385665960873927,4.572809003902952
3.1132975992610286,3.5090153886860103
5.3283265954187575,4.275982039064881
0.838299392288709,3.2177311285567036
4.874246004912037,5.170647230498439
0.048706646560183975,-0.30798651007484157
0.27890955997267636,3.251408906158437
5.023713391160588,4.360682778472347
2.5876604509112724,6.071103387623241
